t;x;y;z;Flag
1496956687,5943925;0,00371351012114427;0,050320251550409464;0,0;False
1496956688,5831075;0,017505780894915467;0,10879100178845885;0,0;False
1496956689,4478295;0,039957326255874344;0,1562525098317108;0,0;False
1496956691,7167647;0,0689553088347334;0,19711117860568272;0,0;False
1496956692,5924652;0,10653889985615791;0,23471808728643206;0,0;False
1496956693,4761238;0,1497363832222568;0,266479666299591;0,0;False
1496956694,3429623;0,19758304752930086;0,2884070729324245;0,0;False
1496956695,2066312;0,24833800279569215;0,30159504293763634;0,0;False
1496956696,069353;0,30055716909720515;0,30573824780672176;0,0;False
1496956696,9301448;0,35258525923745737;0,30075207028268874;0,0;False
1496956699,0339286;0,40091540064735565;0,2873544848748601;0,0;False
1496956699,911805;0,44917279672751464;0,264727100146468;0,0;False
1496956700,7734852;0,49189324434690923;0,2345212954952986;0,0;False
1496956701,6373403;0,528803265269497;0,19725423523720065;0,0;False
1496956702,5040028;0,5587435527124452;0,15398037495359185;0,0;False
1496956703,3876362;0,5810430857629494;0,1051882332623745;0,0;False
1496956704,2403302;0,5939232479053661;0,05503862987282958;0,0;False
1496956705,1160336;0,5980218671672515;0,0020292457279795324;0,0;False
1496956705,9697082;0,5928986315483766;-0,04955344552780961;0,0;False
1496956706,8223243;0,5789927826027457;-0,09942330480014427;0,0;False
1496956708,553825;0,557404886142772;-0,14462374006914144;0,0;False
1496956709,4735637;0,525159426713441;-0,1901958039691479;0,0;False
1497375036,7924614;0,48897552829776664;-0,22536019296500948;0,0;False
1497375037,6530755;0,4467379550584216;-0,25607606569245844;0,0;False
1497375038,5177834;0,3989892630581765;-0,2779084299066399;0,0;False
1497375039,3805404;0,3482812727517229;-0,2910580534659045;0,0;False
1497375040,2451959;0,2959440049257531;-0,29518777980897265;0,0;False
1497375041,1088662;0,24374736250802856;-0,29013547876386375;0,0;False
1497375041,973523;0,19317158238869364;-0,2760520815540611;0,0;False
1497375042,840235;0,14571709936820149;-0,2533060789214865;0,0;False
1497375043,7039258;0,1031111909850948;-0,22273052554939968;0,0;False
1497375044,575663;0,06616778052523749;-0,1848275626782377;0,0;False
1497375045,4873319;0,035204013050535346;-0,13896166488087494;0,0;False
1497375046,3620133;0,013990650191725604;-0,09027589180563858;0,0;False
1497375047,2307703;0,0017527318812503895;-0,03896725249512819;0,0;False
1497375048,098409;-0,001305517331220945;0,013624356200927043;0,0;False
1497375048,9680235;0,0049033352125709435;0,06605775636490507;0,0;False
1497375049,8327138;0,020107703641932925;0,11631004674404914;0,0;False
1497375050,7034128;0,04402630180532634;0,1634550351685379;0,0;False
1497375051,5770361;0,07596590472081066;0,2058029195679454;0,0;False
1497375052,452683;0,11495574200373515;0,2419443896907587;0,0;False
1497375055,6872873;0,15716736180540314;0,2690306926215455;0,0;False
1497375056,9522054;0,22854595787231163;0,29733589171895985;0,0;False
1497375057,804816;0,279697325713921;0,30524102315467766;0,0;False
1497375090,1254983;0,32982419296097487;0,30393414463496693;0,0;False
1497375090,99321;0,38152601853365015;0,29380473242926997;0,0;False
1497375108,5111556;0,428624588498121;0,27554670374897255;0,0;False
1497375109,3899796;0,47447843015799374;0,24814706238861461;0,0;False
1497375110,2617779;0,5143944667747069;0,21338396211679195;0,0;False
1497375111,1264894;0,5473243852377578;0,1724906687163639;0,0;False
1497375232,390482;0,5716323016908071;0,12821570040889835;0,0;False
1497375233,2530968;0,5900429347658726;0,07921392813354906;0,0;False
1497375234,9663186;0,6035994563117318;-0,02395880036279703;0,0;False
1497375235,820928;0,5939361972961477;-0,07494413076782612;0,0;False
1497375236,6724963;0,5757053352289735;-0,12333272971763966;0,0;False
1497375237,5250652;0,5494009716551729;-0,16792151677522854;0,0;False
1497375238,4216635;0,5139863512515933;-0,2092541469374386;0,0;False
1497375239,2742684;0,473835385875793;-0,24193772839068042;0,0;False
1497375240,1259284;0,4287143792782317;-0,2672061009768646;0,0;False
1497375240,9776647;0,37991849611728096;-0,2843481494268319;0,0;False
1497375241,871473;0,3263742920690919;-0,2931386026410118;0,0;False
1497375245,2071545;0,2762307524942944;-0,29229098231270517;0,0;False
