t;x;y;z;Flag
1496955001,2054453;0,005116744834480264;0,06381492893412816;0,0;False
1496955002,041018;0,017601149127294324;0,11299049912674941;0,0;False
1496955003,0568037;0,0449941056881405;0,16824587062444193;0,0;False
1496955004,070539;0,08300844799057908;0,21665876356203523;0,0;False
1496955005,0552135;0,1286792884418563;0,25523798594526603;0,0;False
1496955006,0499158;0,18164298479406732;0,28426058976131735;0,0;False
1496955007,0516515;0,239763301639448;0,3021727361610916;0,0;False
1496955008,0323613;0,2990253488617581;0,30796714930603003;0,0;False
1496955009,0550995;0,36077359067265613;0,30150235776330053;0,0;False
1496955010,047854;0,4181826679274515;0,28314182222590173;0,0;False
1496955011,0326092;0,4703584743492637;0,2539462958043662;0,0;False
1496955012,0654137;0,5177690672609343;0,21293120759905765;0,0;False
1496955013,085213;0,5551962378021551;0,1636090008026395;0,0;False
1496955014,127026;0,5821830924232787;0,10640620878256152;0,0;False
1496955015,1817496;0,5966969042984915;0,04404182314248572;0,0;False
1496955016,266495;0,5975330617046063;-0,021783944520161608;0,0;False
1496955017,1041398;0,5883538111213333;-0,07183551813347189;0,0;False
1496955018,0908947;0,5667060915410445;-0,12769415349948998;0,0;False
1496955019,1386712;0,5321481267796727;-0,18109400301998063;0,0;False
1496955019,967258;0,49737376173328074;-0,21749662557373128;0,0;False
1496955020,9289188;0,44993730475831173;-0,25154649099414345;0,0;False
1496955021,8966289;0,3964605787877101;-0,27589046629351305;0,0;False
1496955022,95444;0,3338591152046688;-0,2901763672854989;0,0;False
1496955023,9231172;0,27504970526774397;-0,2911499070346393;0,0;False
1496955024,8988607;0,21676565856461255;-0,2805253680695065;0,0;False
1496955025,7715142;0,16720054928400335;-0,2617389514157474;0,0;False
1496955026,8242345;0,11308584765727828;-0,22775217305518414;0,0;False
1496955027,8009245;0,07044914155094056;-0,1865407875420416;0,0;False
1496955028,7916276;0,03631413701999084;-0,1370179056641184;0,0;False
1496955029,741396;0,013557954728411998;-0,08402528785992748;0,0;False
1496955030,687189;0,001395080652417612;-0,027897603620918934;0,0;False
1496955031,6879337;0,00032077936436784415;0,03284581610991384;0,0;False
1496955032,6375823;0,010726425269113458;0,08956302374312286;0,0;False
1496955033,6393335;0,03315852776188647;0,14609930385303033;0,0;False
1496955034,5750165;0,06410292259986625;0,1937526673081467;0,0;False
1496955035,5216846;0,10397168574608583;0,23516399681566602;0,0;False
1496955036,510436;0,15319563387266363;0,26953012226887096;0,0;False
1496955037,4720924;0,20672401213643074;0,2928578890478597;0,0;False
1496955038,438797;0,26405740396284455;0,30542079097583574;0,0;False
1496955039,4265175;0,32401481004495425;0,3065154095410066;0,0;False
1496955040,3671975;0,3802292891199373;0,29637068359758717;0,0;False
1496955041,3159666;0,43394488316111895;0,2755469432097479;0,0;False
1496955042,3006449;0,4844438929106562;0,2435565664586329;0,0;False
1496955043,2352827;0,5255154096634556;0,2044743940771928;0,0;False
1496955044,2760565;0,5619016196837874;0,1527410443227674;0,0;False
1496955045,376863;0,5877800895879737;0,09112884974545102;0,0;False
1496955046,4195795;0,5990118510277435;0,028836825118753934;0,0;False
1496955047,3782501;0,5980087303433103;-0,02938549336249801;0,0;False
1496955048,2308352;0,5874355073222585;-0,08008494126993874;0,0;False
1496955049,2705462;0,5628675813878429;-0,13821917864717845;0,0;False
1496955050,2753117;0,528033389624741;-0,1883049765660975;0,0;False
1496955051,2240305;0,4864140872057931;-0,2281353264832523;0,0;False
1496955052,1619246;0,43852610977913536;-0,25896229756971323;0,0;False
1496955053,1446416;0,3830840779466828;-0,28101815466290697;0,0;False
1496955054,0793638;0,3272699133149865;-0,29134160273620463;0,0;False
1496955055,0131464;0,27056731908027365;-0,2909731616009218;0,0;False
1496955056,0078888;0,2113822212643739;-0,27896223928988;0,0;False
1496955056,9746983;0,15731228038140882;-0,25611275051238613;0,0;False
1496955057,9115548;0,1101547524862053;-0,22429157302042588;0,0;False
1496955058,9123023;0,0673165787428541;-0,18121365202594913;0,0;False
1496955059,8560753;0,03572234876867994;-0,13340095276529054;0,0;False
1496955060,86395;0,012574856857829383;-0,07675204080360908;0,0;False
1496955061,8096182;0,0018316099839366504;-0,02034142176028234;0,0;False
1496955062,8513858;0,0024914617482354345;0,04289664655185672;0,0;False
1496955069,2048025;0,01651327741219201;0,10492884412813153;0,0;False
1496955070,1905386;0,041466302322057814;0,15932739263110057;0,0;False
1496955071,2162895;0,07829095797210792;0,20953948580704312;0,0;False
1496955072,1980326;0,12257699418060009;0,2494364718863701;0,0;False
1496955074,9490986;0,17796428802906628;0,2817993304857775;0,0;False
1496955075,9818206;0,2375483553975764;0,30129876533715066;0,0;False
1496955076,9675932;0,29703478859755933;0,3078972576598691;0,0;False
1496955077,9953604;0,3591537756007977;0,30214773118515864;0,0;False
1496955078,9752288;0,416039598835589;0,28472467440274;0,0;False
1496955080,003038;0,47082593355935604;0,2548487805456064;0,0;False
1496955080,9987786;0,5168574420341754;0,21565519185885995;0,0;False
1496955081,9774907;0,5535204136016141;0,16888974913822577;0,0;False
1496955083,012202;0,5815472032559964;0,11267394729468885;0,0;False
1496955083,9510674;0,5961820556157177;0,057635164346896486;0,0;False
1496955084,893745;0,6001524118703808;0,0004698938943303258;0,0;False
1496955085,8934307;0,5925258079513268;-0,059740399967947264;0,0;False
1496955087,0874953;0,5683748410220644;-0,12809746401285438;0,0;False
