t;x;y;z;Flag
1497384595,654858;1,83701045517284e-17;0,3000065743775002;0,0;False
1497384595,8970191;0,015813894206533324;0,5995960692196044;0,0;False
1497384596,133176;0,046308177696872774;0,8980488181500396;0,0;False
1497384596,368333;0,09098823178925175;1,194709630250365;0,0;False
1497384596,5985498;0,14975260682183306;1,4889046215346369;0,0;False
1497384596,8397324;0,2221761514414988;1,7800382246354227;0,0;False
1497384597,0759692;0,30879847022780427;2,0672672596541797;0,0;False
1497384597,3151653;0,4090124478554644;2,3500412035701026;0,0;False
1497384597,8616645;0,5228697575591634;2,6276028322163523;0,0;False
1497384598,15386;0,6667127148245449;2,890876735812725;0,0;False
1497384598,3930185;0,8258356432712686;3,1452069115926773;0,0;False
1497384598,6373386;0,9971457440961471;3,391492912057772;0,0;False
1497384598,8755336;1,180389281563769;3,6290339625018473;0,0;False
1497384599,1357076;1,3749299872898268;3,8574149128574535;0,0;False
1497384599,3818715;1,5812385810174898;4,075223794273792;0,0;False
1497384599,6220345;1,798153762939617;4,282471830504327;0,0;False
1497384599,8592703;2,0248968275328583;4,478919093983836;0,0;False
1497384600,0984886;2,2608206394641375;4,664240165731052;0,0;False
1497384600,3397224;2,505449576837635;4,837908319602843;0,0;False
1497384600,5868886;2,7582746010413386;4,999412040321962;0,0;False
1497384600,882097;3,0188400805787126;5,148104930344253;0,0;False
1497384601,12326;3,2878313708039526;5,280949314691817;0,0;False
1497384601,3644216;3,563016765612683;5,400435477713673;0,0;False
1497384601,606583;3,8437118923546723;5,50633255271115;0,0;False
1497384601,8457406;4,1292461315532325;5,598387660744446;0,0;False
1497384602,082901;4,418921528185601;5,676439625842081;0,0;False
1497384602,3210566;4,711999914587331;5,740541139817034;0,0;False
1497384602,5512123;5,007830062030281;5,790425691870802;0,0;False
1497384602,7833683;5,305664699336827;5,826460029525336;0,0;False
1497384603,015522;5,604869135645518;5,848383760113922;0,0;False
1497384603,2456734;5,904773640211551;5,856208899775595;0,0;False
1497384603,541871;6,204716780735764;5,850039854290713;0,0;False
1497384603,772028;6,503749348439094;5,825884769474541;0,0;False
1497384604,0101852;6,801330100593063;5,7878106231649955;0,0;False
1497384604,249412;7,096726934868398;5,735421168407072;0,0;False
1497384604,4955695;7,38923717335429;5,668775050360712;0,0;False
1497384604,7377493;7,678059454073916;5,587623125986513;0,0;False
1497384604,9789102;7,962551766308956;5,492396717102825;0,0;False
1497384605,2170708;8,242051226528554;5,383382972984592;0,0;False
1497384605,446222;8,51596458240146;5,261008882000573;0,0;False
1497384605,6933887;8,783900538634072;5,126048635900329;0,0;False
1497384605,9285438;9,044741686559309;4,977839863492055;0,0;False
1497384606,2187574;9,298224901605678;4,81737116137392;0,0;False
1497384606,4579382;9,54183553985118;4,64227746758873;0,0;False
1497384606,699099;9,77671243232078;4,455631304880931;0,0;False
1497384606,94026;10,002188600954085;4,257731223910337;0,0;False
1497384607,1924517;10,217683282717159;4,049006556461677;0,0;False
1497384607,4306288;10,422231501346609;3,8295436417693742;0,0;False
1497384607,671788;10,615950404134203;3,6004652024249153;0,0;False
1497384607,916991;10,798244582949742;3,362194816015503;0,0;False
1497384608,1561482;10,968526229978666;3,1151966270447344;0,0;False
1497384608,3983097;11,126587292587637;2,860205166096244;0,0;False
1497384608,642476;11,271946735235044;2,597765502358162;0,0;False
1497384608,938672;11,404144977289896;2,328456071651903;0,0;False
1497384609,1688244;11,520002116735016;2,051723225915593;0,0;False
1497384609,395976;11,622770967657843;1,7698677524017292;0,0;False
1497384609,6312156;11,712458125060797;1,4835809059230618;0,0;False
1497384609,8623903;11,788397788439251;1,1933446018608551;0,0;False
1497384610,090566;11,850718508784999;0,8998823854081921;0,0;False
1497384610,3237393;11,89934487014734;0,6038428244532723;0,0;False
1497384610,558916;11,933930360281268;0,3058364679071097;0,0;False
1497384610,7910714;11,95433684035451;0,006524723665853771;0,0;False
1497384611,0222268;11,960580482088252;-0,29341687332866656;0,0;False
1497384611,2543807;11,952768897975087;-0,593321731280927;0,0;False
1497384611,535566;11,93085867684714;-0,8925271571673021;0,0;False
1497384611,7677238;11,892000248566939;-1,190006513125518;0,0;False
1497384612,00194;11,839131646638684;-1,4853179683721343;0,0;False
1497384612,2400954;11,77230808881118;-1,7777877220031664;0,0;False
1497384612,4682481;11,691449455005397;-2,0666922495010662;0,0;False
1497384612,7044063;11,597321483144805;-2,3515498798765475;0,0;False
1497384612,9405627;11,489670914940582;-2,6315771996777246;0,0;False
1497384613,1687777;11,368744462917945;-2,9061327275239863;0,0;False
1497384613,3980405;11,235251462816356;-3,1748027176486735;0,0;False
1497384613,65521;11,089421825782809;-3,4369814002916117;0,0;False
1497384613,8854222;10,93018135880693;-3,6912379997084734;0,0;False
1497384614,1626077;10,759204203662717;-3,937755254862173;0,0;False
1497384614,3908534;10,574653733607747;-4,174282354096514;0,0;False
1497384614,6210606;10,379361853412556;-4,402021297186074;0,0;False
1497384614,8502524;10,173704073820472;-4,620444790343236;0,0;False
1497384615,0794053;9,958082277109108;-4,829038139836181;0,0;False
1497384615,3085604;9,733007715866982;-5,027394855254104;0,0;False
1497384615,537751;9,498965806606396;-5,215086968512445;0,0;False
1497384615,7719665;9,256460128199079;-5,3917078636803994;0,0;False
1497384616,0041249;9,005845851928884;-5,556621262770009;0,0;False
1497384616,23928;8,747751460058293;-5,7095631783937915;0,0;False
1497384616,4744375;8,482663000138555;-5,850034004856456;0,0;False
1497384616,7556262;8,211182562120474;-5,977714529774054;0,0;False
1497384616,9848008;7,932869656026231;-6,089722882012177;0,0;False
1497384617,21712;7,649655758170758;-6,188686677064875;0,0;False
1497384617,447274;7,3621147088318954;-6,274267572215768;0,0;False
1497384617,674462;7,070880850720968;-6,346286906838819;0,0;False
1497384617,9066164;6,776640414126645;-6,404823306988684;0,0;False
1497384618,1327844;6,4799721790302085;-6,449454047005941;0,0;False
1497384618,3599565;6,18157032781005;-6,480442429637261;0,0;False
1497384618,5871475;5,882058361215003;-6,497662375516665;0,0;False
1497384618,8203406;5,582071211093087;-6,501076234250386;0,0;False
1497384619,0505717;5,282257809182685;-6,490312001596173;0,0;False
1497384619,3307552;4,983272963618834;-6,465573230549844;0,0;False
1497384619,559911;4,686174358627128;-6,423903534346187;0,0;False
1497384619,792124;4,391331004531378;-6,368483851784026;0,0;False
1497384620,0283592;4,099421756134654;-6,299252822828925;0,0;False
1497384620,2575514;3,8111608762938785;-6,216128759988225;0,0;False
1497384620,4867032;3,527071244010566;-6,119707675681654;0,0;False
1497384620,7158926;3,2477649668805633;-6,010199921501867;0,0;False
1497384620,9450767;2,973845451845055;-5,88783961767569;0,0;False
1497384621,176289;2,7059036029092103;-5,75289107096783;0,0;False
1497384621,4054415;2,4445780994499717;-5,605538005470372;0,0;False
1497384621,638597;2,190376262766096;-5,446210133155868;0,0;False
1497384621,9198446;1,94398521512876;-5,275051153508587;0,0;False
1497384622,150017;1,707746514406338;-5,090131654940414;0,0;False
1497384622,3812053;1,4803891505908746;-4,894395675139547;0,0;False
1497384622,6113768;1,2624503684752826;-4,688224309718218;0,0;False
1497384622,838531;1,0543641130892996;-4,472113099946115;0,0;False
1497384623,067741;0,8564453145732667;-4,246653361048695;0,0;False
1497384623,2948925;0,6692111359307888;-4,0122449417933295;0,0;False
1497384623,5270658;0,4929643497717411;-3,769467234747708;0,0;False
1497384623,7972865;0,32833371146022633;-3,5186671199174597;0,0;False
1497384624,02653;0,17768005356257638;-3,2592303838298724;0,0;False
1497384624,256683;0,03923982465235423;-2,993075827812118;0,0;False
1497384624,5379112;-0,0866379116142563;-2,7207548036841303;0,0;False
1497384624,7680664;-0,19679629363122592;-2,441704493630323;0,0;False
1497384624,9972365;-0,2938214473440157;-2,157820601490011;0,0;False
1497384625,2254143;-0,37755977708830607;-1,8697375634586841;0,0;False
1497384625,4545581;-0,4478892892262216;-1,5780910232903405;0,0;False
1497384625,6857967;-0,5046018807561082;-1,2834936257599365;0,0;False
1497384625,9169526;-0,5475093818306516;-0,9865712604499777;0,0;False
1497384626,1491868;-0,5764627597825897;-0,687965087414498;0,0;False
1497384626,3773408;-0,5912722815760858;-0,38832426453822416;0,0;False
1497384626,6085703;-0,5922137817429012;-0,08831916750292634;0,0;False
1497384626,8407748;-0,5790983961346684;0,21140058715143395;0,0;False
1497384627,1179814;-0,551895890730182;0,5101713493913852;0,0;False
1497384627,3451335;-0,5079576488884796;0,8069429376096353;0,0;False
1497384627,5733194;-0,4504066270286631;1,1013776919315623;0,0;False
1497384627,8035133;-0,3793037330671953;1,3928366481158367;0,0;False
1497384628,0396705;-0,294683895021777;1,6806619904310849;0,0;False
1497384628,26885;-0,1963886194053087;1,9641086052657042;0,0;False
1497384628,4970195;-0,08509364262532502;2,2427075514468866;0,0;False
1497384628,7261746;0,03896279669410381;2,5158630832105824;0,0;False
1497384628,9573717;0,1755684416157982;2,7829638927287315;0,0;False
1497384629,1875224;0,3245895443827785;3,043341801929638;0,0;False
1497384629,426682;0,4855908821020952;3,296487044670467;0,0;False
1497384629,7468956;0,6586698931445423;3,541533164015971;0,0;False
1497384630,0130732;0,8472782265087695;3,7748373458372386;0,0;False
1497384630,2712598;1,0481934748098396;3,9976309895298763;0,0;False
1497384630,520442;1,2604448246312028;4,20965294397972;0,0;False
1497384630,7606027;1,4831705774992232;4,41064345041994;0,0;False
1497384631,017808;1,7154127416450105;4,600557962405211;0,0;False
1497384631,2489674;1,9572359483536448;4,778112127005413;0,0;False
1497384631,4791164;2,207076233777811;4,944195769935395;0,0;False
1497384631,7072697;2,4644211057280723;5,098395515559784;0,0;False
1497384631,9394298;2,728619365458614;5,240533561926954;0,0;False
1497384632,1705766;2,999184990730937;5,370141382257054;0,0;False
1497384632,454768;3,2755477146580043;5,48687864920011;0,0;False
1497384632,6859415;3,5581728973553535;5,587511401199707;0,0;False
1497384632,917098;3,8451838618851344;5,67485354972725;0,0;False
1497384633,149274;4,13597070924091;5,748657032535391;0,0;False
1497384633,379426;4,429919766978477;5,808639497680791;0,0;False
1497384633,6146016;4,7263462360405635;5,854848729540956;0,0;False
1497384633,8677912;5,024637894351331;5,886880452128644;0,0;False
1497384634,1049516;5,324176588666393;5,903629042449926;0,0;False
1497384634,3361242;5,624174071086513;5,905964681829743;0,0;False
1497384634,5663228;5,9239492860741585;5,894184819825746;0,0;False
1497384634,79749;6,222848776550687;5,8684352710414585;0,0;False
