t;x;y;z;Flag
1497465067,9879308;0,00494258201214659;0,05423269382154195;0,0;False
1497465068,8587453;0,01905014368016522;0,10520184751008979;0,0;False
1497465069,728475;0,041854828520057785;0,15284508752484346;0,0;False
1497465076,2050257;0,07266142565733816;0,1957501673642451;0,0;False
1497465077,0767753;0,11061067594208795;0,2326652924816368;0,0;False
1497465077,9425046;0,15413801249281686;0,2621570279878396;0,0;False
1497465078,7701385;0,19995863868296584;0,2828327336660043;0,0;False
1497465079,6397884;0,25110730483917987;0,2959946048635706;0,0;False
1497465080,4985168;0,30310737581119335;0,29999054935146113;0,0;False
1497465086,143652;0,3570992870381484;0,29452396647942136;0,0;False
1497465087,0134003;0,4078686790323246;0,27994590736275177;0,0;False
1497465087,880066;0,4551340057377256;0,2567867300101413;0,0;False
1497465088,7657955;0,4984952043972283;0,22495823706326976;0,0;False
1497465089,6565928;0,5356666675371615;0,18565630924291965;0,0;False
1497465090,5251799;0,5645128586203898;0,14156401472741137;0,0;False
1497465091,3910794;0,5851872204970822;0,09314474622081968;0,0;False
1497465092,244775;0,5969657692277145;0,04265186119779244;0,0;False
1497465093,1064742;0,5998594674083539;-0,009601417122009882;0,0;False
1497465098,9446797;0,5932736129911163;-0,06323281373245618;0,0;False
1497465100,241676;0,5667646310547825;-0,13727375520282004;0,0;False
1497465101,1083436;0,538668156995404;-0,18178171979613753;0,0;False
1497465101,9759512;0,5031834913584667;-0,2207330629421736;0,0;False
1497465102,8346493;0,4618877955503172;-0,25258348105393136;0,0;False
1497465103,7054641;0,41502012238632846;-0,27708451498440906;0,0;False
1497465104,5680652;0,365066076768919;-0,29286721533538906;0,0;False
1497465105,4317343;0,31306327426424285;-0,29972231691649465;0,0;False
1497465106,2893584;0,2610258053861302;-0,29746334953833475;0,0;False
1497465107,1971872;0,20725520404658185;-0,2853088291158562;0,0;False
1497465108,074972;0,15822381836172156;-0,2643890972908945;0,0;False
1497465108,9346817;0,11453163602651686;-0,23580286663529487;0,0;False
1497465109,7995698;0,07624752233358142;-0,1998395138558199;0,0;False
1497465110,67425;0,04451006169658689;-0,15724336767449182;0,0;False
1497465111,5549858;0,02064816118473972;-0,10937468467678559;0,0;False
1497465112,4216626;0,005844264424672785;-0,05892775299415297;0,0;False
1497465113,283279;7,837316894465651e-05;-0,006857024830294645;0,0;False
1497465114,1218457;0,0032406665458309947;0,04397659171159262;0,0;False
1497465115,01547;0,015998271573326783;0,09666037765297456;0,0;False
1497465115,9290874;0,03868216211352532;0,1473550006773121;0,0;False
1497465116,7806864;0,06787532880317898;0,19005007102823354;0,0;False
1497465117,6703286;0,1057249305100606;0,22860137253719107;0,0;False
1497465118,557929;0,14976753060579714;0,2596770578936199;0,0;False
1497465119,4715464;0,20015053620746814;0,2829005413757759;0,0;False
1497465120,3611841;0,2525078553243061;0,29622257908206057;0,0;False
1497465121,2467809;0,30615984820315406;0,29994346449114095;0,0;False
1497465122,1534152;0,36080748764010706;0,2937808598533179;0,0;False
1497465123,0610247;0,41358013036547975;0,27767785660719707;0,0;False
1497465123,946622;0,46133297544845375;0,25293820784376514;0,0;False
1497465124,846256;0,5045267244422471;0,21948907236401421;0,0;False
1497465125,7108648;0,5396633772174869;0,18046761904075206;0,0;False
1497465126,5644417;0,5671535824783973;0,13651527655343818;0,0;False
1497465127,4620488;0,5874450637015736;0,08592473174131711;0,0;False
1497465128,3547542;0,5982153910013331;0,03279399880368907;0,0;False
1497465129,2483568;0,5992444876139948;-0,021461965231347767;0,0;False
1497465130,1609735;0,5901917798819083;-0,07613469101591196;0,0;False
1497465131,0745926;0,5712115003757501;-0,1282646981207538;0,0;False
1497465131,9501855;0,5443418644553295;-0,17408104633275723;0,0;False
1497465132,856796;0,5083735554404161;-0,21584055659780704;0,0;False
1497465133,771414;0,4650174575676402;-0,2505501009749047;0,0;False
1497465134,6680193;0,417015698771323;-0,27624773207814035;0,0;False
1497465135,5416548;0,3665226508896876;-0,2925398370054068;0,0;False
1497465136,4032815;0,3146786639390533;-0,2996475837673699;0,0;False
1497465137,2758713;0,2617269699363685;-0,2975543925966405;0,0;False
1497465138,1635628;0,20909408259381865;-0,285900093577122;0,0;False
1497465139,027361;0,16068170438595467;-0,2656925389836226;0,0;False
1497465139,8790715;0,11711165235570811;-0,2378095712295181;0,0;False
1497465140,7469;0,07831748705497094;-0,2021333550699348;0,0;False
1497465141,6134844;0,046405699992110916;-0,1602826914569691;0,0;False
1497465142,4420474;0,023181342156081308;-0,1156362204297649;0,0;False
1497465143,2716038;0,007733110936848642;-0,06767693283630319;0,0;False
1497465144,162245;0,000331497623227317;-0,014099398641205733;0,0;False
1497465145,0189078;0,0024020172354569103;0,03788762644994874;0,0;False
1497465145,862479;0,013188764206777337;0,08797436239378703;0,0;False
1497465146,7231188;0,03281115423391018;0,13642049744819218;0,0;False
1497465147,590747;0,06080049645600727;0,18106462093721715;0,0;False
1497465148,475471;0,09693301746038638;0,22082815751337712;0,0;False
