t;x;y;z;Flag
1496355196,3079946;0,003758720960938389;0,050624104036679066;0,0;False
1496355197,1406448;0,015939738214900287;0,09970943485351547;0,0;False
1496355197,973339;0,036194066425854016;0,146053696050621;0,0;False
1496355198,8059888;0,06394399620438383;0,18833483704642007;0,0;False
1496355199,636579;0,0983099843003972;0,2252688823399031;0,0;False
1496355200,467314;0,13838619049810505;0,255927051643711;0,0;False
1496355201,2969832;0,18297430323524397;0,27940932786802275;0,0;False
1496355202,1276124;0,2309204962879782;0,29511125859800796;0,0;False
1496355202,9575355;0,2807770739780087;0,3025535978895379;0,0;False
1496355203,788311;0,3311667830843228;0,3015442808185085;0,0;False
1496355204,6200733;0,380852188822959;0,29206688569595385;0,0;False
