t;x;y;z;Flag
1496955090,4886107;0,004906636658342022;0,06251101803275451;0,0;False
1496955091,428322;0,020720158200569775;0,11733924567488534;0,0;False
1496955092,3720887;0,046754854621993164;0,16839207805105294;0,0;False
1496955093,396929;0,08533272621569886;0,2171994761147672;0,0;False
1496955094,3796432;0,13107434798114398;0,25551069416855754;0,0;False
1496955095,369451;0,18388498386800511;0,2842042826372562;0,0;False
1496955096,3443234;0,24046790944696203;0,3015835131325805;0,0;False
1496955097,3190467;0,29935240370881305;0,30751601344519375;0,0;False
1496955098,376795;0,3632214250310416;0,30091446264360977;0,0;False
1496955099,3585947;0,4199520983364725;0,2826105416375766;0,0;False
1496955100,3704038;0,47345958444171454;0,2524512759562121;0,0;False
1496955101,396173;0,5203003120727271;0,2114228728829984;0,0;False
1496955102,3658378;0,5558188526055557;0,16446724894072415;0,0;False
1496955103,2194216;0,5791684122091406;0,1181715921473086;0,0;False
1496955104,1020398;0,5946127736653012;0,06683579218445436;0,0;False
1496955105,0788152;0,6004537446052245;0,007820446935703329;0,0;False
1496955106,066526;0,5944637198750495;-0,05184968043794373;0,0;False
1496955107,0613024;0,57657295666643;-0,10953244958650811;0,0;False
1496955108,0131562;0,5488969364568654;-0,16027342809874545;0,0;False
1496955108,9498756;0,5126402755228231;-0,20410230463584267;0,0;False
1496955109,9385917;0,46619747225416097;-0,2421263247912324;0,0;False
1496955110,8913581;0,41510125658044233;-0,2692614450803022;0,0;False
1496955112,0231555;0,3491146269088157;-0,28836093524025014;0,0;False
1496955112,99182;0,2904196100804223;-0,29214885384242295;0,0;False
1496955115,1954167;0,23133923175469612;-0,2842503978804441;0,0;False
1496955116,1902158;0,17425577426287436;-0,2645240827000845;0,0;False
1496955117,126099;0,1252230837712874;-0,2357917435667769;0,0;False
1496955118,0958927;0,0810388058194702;-0,19686211371487625;0,0;False
1496955119,0916247;0,04445113606367232;-0,148744949673063;0,0;False
1496955120,0213583;0,019735404305252766;-0,0979834640860641;0,0;False
1496955121,020158;0,004168278320088946;-0,03936861854118166;0,0;False
1496955121,9618018;0,000665267179895226;0,01770405144618292;0,0;False
1496955122,893489;0,007932759200353443;0,07381258128916131;0,0;False
1496955123,9041839;0,02743696290655901;0,13199136677124976;0,0;False
1496955124,8669007;0,05672807723831552;0,1825779599745506;0,0;False
1496955125,8205569;0,09488239353258307;0,22613936901187395;0,0;False
1496955126,8013186;0,14205918944196916;0,26247277059662244;0,0;False
1496955127,7770479;0,19520491853370556;0,28865115870457353;0,0;False
1496955128,7527165;0,25245476495055025;0,3038760470557045;0,0;False
1496955129,7785406;0,31461677852278486;0,30751867324455623;0,0;False
1496955130,8133085;0,37672979341302404;0,2981227679208232;0,0;False
1496955131,896093;0,4381644143870832;0,2747554066362548;0,0;False
1496955132,8848157;0,48850914389600086;0,2420593893355794;0,0;False
1496955133,8726473;0,5313013910945983;0,2000366120926604;0,0;False
1496955134,9034147;0,5661472370107408;0,1481330409578749;0,0;False
1496955135,9421268;0,589656306712986;0,08955385492408978;0,0;False
1496955136,9518173;0,6002265588811023;0,029172827836526714;0,0;False
1496955137,9495683;0,5983811187632263;-0,031372919421806734;0,0;False
1496955138,8922362;0,5854219360588446;-0,08706587840636301;0,0;False
1496955139,8259406;0,5623310971966844;-0,1389165232567614;0,0;False
1496955185,2047393;0,5275458358636305;-0,18836369406644174;0,0;False
1496955186,0413115;0,49192464325093194;-0,22474887110130423;0,0;False
1496955187,0711212;0,43975314672060467;-0,2592044046200347;0,0;False
1496955188,0648172;0,38372885663741463;-0,2814259158847055;0,0;False
1496955189,0456553;0,3250499500340383;-0,2919351809952512;0,0;False
1496955190,100446;0,26104437127440344;-0,2901998352692127;0,0;False
1496955191,091169;0,20256382580911741;-0,27611957530517955;0,0;False
1496955192,08389;0,14795954147851673;-0,25059846801421604;0,0;False
1496955193,1237156;0,09740131003437168;-0,21281021983422585;0,0;False
1496955194,1064463;0,05795312260141242;-0,16804341192859062;0,0;False
1496955195,0933535;0,028033861786023098;-0,11612802589943473;0,0;False
1496955196,1761594;0,007634169040385739;-0,053656628052536;0,0;False
1496955197,1768632;0,001432962215344534;0,006780154664293563;0,0;False
1496955198,2146177;0,007920586051263225;0,06945023110450829;0,0;False
1496955199,2193482;0,026600060957219146;0,12751677352964627;0,0;False
1496955200,203061;0,055929579601506844;0,1795469233398349;0,0;False
1496955201,2458918;0,09752920951765578;0,22726641032156872;0,0;False
1496955202,2575812;0,14662448872316208;0,26417174698122287;0,0;False
1496955203,2533126;0,20130129565665345;0,2899620801678919;0,0;False
1496955204,3000712;0,26309148944464433;0,30476993285953324;0,0;False
1496955205,3387837;0,3261254967965909;0,3062544606261386;0,0;False
1496955206,3405128;0,3859125898981824;0,2951117773501439;0,0;False
1496955207,3892949;0,4447730208894774;0,2708703684202941;0,0;False
1496955208,3789916;0,49440080565725086;0,23699282510853256;0,0;False
1496955209,4218452;0,5383523615580261;0,19142317018856175;0,0;False
1496955210,429536;0,5707710427273018;0,13953911813350311;0,0;False
1496955211,432313;0,591915302302544;0,08245452711584321;0,0;False
1496955212,4390817;0,6011215369895437;0,022028050507194752;0,0;False
1496955213,3898416;0,5983062986684632;-0,03563463461458455;0,0;False
1496955214,333489;0,5846320304908222;-0,09128073732167011;0,0;False
1496955215,340215;0,5588094551647579;-0,1466069872792862;0,0;False
1496955216,2909489;0,5244498402034001;-0,19307425576690596;0,0;False
1496955217,263737;0,4808154945253079;-0,23288338846011236;0,0;False
1496955218,278542;0,4279585187554328;-0,2645216133627317;0,0;False
1496955219,2452252;0,3725680536742575;-0,2839391262808106;0,0;False
1496955220,2509515;0,31208648994438415;-0,29236678693962764;0,0;False
1496955221,2137141;0,253740771166502;-0,28872513916723197;0,0;False
1496955222,1624215;0,19807340222909198;-0,27413443831490625;0,0;False
1496955223,2182424;0,14048202865737439;-0,24586833797000252;0,0;False
1496955224,1678958;0,09507183589028859;-0,21042711479253506;0,0;False
1496955225,1176555;0,05719501638895258;-0,16685941416929942;0,0;False
1496955226,109378;0,02727940462296466;-0,11460865161464523;0,0;False
1496955227,0480187;0,009197516291658688;-0,06055504482813007;0,0;False
1496955227,996669;0,0016274332671772174;-0,0034505526563537395;0,0;False
1496955228,9994104;0,0055428429768644705;0,05729519300911284;0,0;False
1496955230,0161655;0,0219326979925664;0,11679933579187328;0,0;False
1496955235,189332;0,044846597101643196;0,16175357966312232;0,0;False
1496955236,122016;0,07811982855425094;0,20754274447637663;0,0;False
1496955236,990727;0,11702815636670269;0,24324428868695544;0,0;False
1496955237,8503766;0,16106317309882268;0,2712708859961093;0,0;False
1496955240,4454603;0,2074665122738315;0,29045357245318804;0,0;False
1496955241,3143077;0,25889735864210134;0,3021919772484964;0,0;False
1496955242,2330482;0,31460603689577976;0,3047256125556491;0,0;False
1496955243,09789;0,36662043029347124;0,29751927970191666;0,0;False
1496955243,9885507;0,41803911182148973;0,2807920128341533;0,0;False
1496955244,8691514;0,4650987890754538;0,25542034502427596;0,0;False
1496955245,7788427;0,508224253530012;0,22093218141687368;0,0;False
1496955249,024528;0,5411102590237058;0,1829938931938471;0,0;False
1496955249,9133027;0,5690754789220183;0,1368451731642886;0,0;False
