t;x;y;z;Flag
1496870590,0672228;0,0037486936733055853;0,05055558906184632;0,0;False
1496870590,9038768;0,0159942344511409;0,09987493504692496;0,0;False
1496870591,7395966;0,036361410656822614;0,1463698976252013;0,0;False
1496870592,576306;0,06431217319535647;0,18881327103702972;0,0;False
1496870593,4119806;0,09897952205296082;0,22588741733192366;0,0;False
1496870594,2496388;0,13950182469415687;0,2566523805250501;0,0;False
1496946506,5619998;0,18497596087867188;0,2802720295203633;0,0;False
1496946647,8941197;0,2338022599915133;0,2958074643301444;0,0;False
1496946668,4788425;0,2845080532184609;0,30280446279718665;0,0;False
1496946690,9466386;1,6496247493578937;0,358849507016363;0,0;False
1496946692,9791088;1,625155276772709;0,47999755246549675;0,0;False
1496946694,767443;1,648109331552304;0,5862960428094517;0,0;False
1496946695,8131394;1,6826997514933848;0,6396536930571072;0,0;False
1496946708,124548;2,212990476484329;1,1681219318681704;0,0;False
1496946715,9388785;2,146213062399159;0,6976479334647934;0,0;False
1496946717,6711743;2,0421208996919553;0,7138197563696085;0,0;False
1496946718,8841953;1,977573873702804;0,7495238320343909;0,0;False
1496946720,507513;1,9054221277638783;0,8168927386148477;0,0;False
1496946722,693133;1,842798997075531;0,9341222658597366;0,0;False
1496946727,299655;1,8294672622657053;1,2139274340971296;0,0;False
1496946733,0132797;2,0986048545139013;1,4336621493559158;0,0;False
1496946734,403364;2,1738378555380145;1,3951200993503388;0,0;False
1496946736,0197432;2,2454073314756533;1,3277470196196253;0,0;False
1496946742,275075;2,423741605108106;0,9917545395769403;0,0;False
1496946753,6187034;1,9386301739829122;0,5013472834072505;0,0;False
1496948033,9075418;1,9392907729600872;0,5528224600309947;0,0;False
1496948269,778551;1,9486504026789593;0,6030806455025822;0,0;False
1496949049,493617;1,9664795254536158;0,6511784567623145;0,0;False
1496949050,3281803;1,991790427633811;0,6950892478197873;0,0;False
1496949051,174749;2,0239610342373915;0,7352169298073938;0,0;False
1496949052,0673523;2,0654215715978634;0,7701302546988199;0,0;False
1496949052,954005;2,112161102664632;0,7968585441670254;0,0;False
1496949053,8507633;2,163516057669229;0,8149646660816282;0,0;False
1496949054,7303576;2,2162618410006485;0,823397194227546;0,0;False
1496949055,6149938;2,269971058495118;0,8223159517443016;0,0;False
1496949056,4986465;2,3225687577756124;0,8116881043764559;0,0;False
1496949057,380261;2,372320410952584;0,7919138460670991;0,0;False
1496949058,2578492;2,417567248033167;0,7637543419902583;0,0;False
1496949059,13956;2,4572902733576876;0,7278522280682324;0,0;False
1496949060,020291;2,4899650482967184;0,6855094183218967;0,0;False
1496949060,9059236;2,5147196340549516;0,6377646340474243;0,0;False
1496949061,7906961;2,5305407515706007;0,586418468296606;0,0;False
1496949062,6683238;2,536926457925234;0,5335060289156258;0,0;False
1496949063,55001;2,5338167449574516;0,4800544692242162;0,0;False
1496949064,4347792;2,521196531790929;0,42782912539403717;0,0;False
1496949065,3203957;2,4994394052685345;0,3786470042787119;0,0;False
1496949066,1970477;2,4695878243440057;0,3345664109564394;0,0;False
1496949067,07472;2,4323683724340306;0,2964153576929873;0,0;False
1496949067,958369;2,388675979010319;0,2652636657149713;0,0;False
1496949068,8389623;2,3403054871960527;0,24246142127760523;0,0;False
1496949069,7175508;2,2887745712135463;0,2286320981509453;0,0;False
1496949099,455595;2,2311900349684954;0,22391904021985054;0,0;False
1496949100,2872753;2,1809213087458414;0,22886508143750545;0,0;False
1496949101,1189382;2,1321972435723664;0,24218525053807977;0,0;False
1496949101,9425287;2,0868275450491454;0,2632520073483849;0,0;False
1496949102,7721932;2,0452995734838355;0,29179303787600924;0,0;False
1496949103,6018631;2,009135436275006;0,3268843800717356;0,0;False
1496949104,445493;1,9789054688545926;0,36825527273323394;0,0;False
1496949105,3142257;1,955568613780719;0,4155695449937815;0,0;False
1496949106,2238584;1,9403781958418942;0,46867656821494713;0,0;False
1496949107,169495;1,9351348088569902;0,5258504198167151;0,0;False
1496949108,0262525;1,9399684769503263;0,5776572483040983;0,0;False
1496949108,9199045;1,954432631362337;0,6299607971217448;0,0;False
1496949109,7705185;1,9767804028628204;0,6765367132815553;0,0;False
1496949110,664199;2,0084638426264374;0,7206008393650295;0,0;False
1496949111,5528393;2,047323190821654;0,7580426211081698;0,0;False
1496949112,432642;2,0918010549416977;0,7876473543903351;0,0;False
1496949113,334287;2,142076407126134;0,8093315441264951;0,0;False
1496949114,2138784;2,1941307754124484;0,821313999802297;0,0;False
1496949115,0975225;2,247731537142817;0,8238680105427423;0,0;False
1496949115,9912317;2,301527942113263;0,8167104136050085;0,0;False
1496949116,9020867;2,354118420520463;0,7995797647905766;0,0;False
1496949117,816743;2,402864682246206;0,7729617623683473;0,0;False
1496949118,7174246;2,445252778775865;0,738398627253028;0,0;False
1496949119,6340797;2,481232845621705;0,6959295968065736;0,0;False
1496949120,5617654;2,509035694143519;0,6469416121849094;0,0;False
1496949137,4773211;2,5268274179504737;0,5943318798260874;0,0;False
1496949138,5702174;2,536444211964767;0,5286340669412636;0,0;False
1496949139,4910512;2,531903995347053;0,4729061934548606;0,0;False
1496949140,4137137;2,5170590676916538;0,4188841389679108;0,0;False
1496949141,354451;2,4918741223527507;0,36761912891318776;0,0;False
1496949142,298196;2,4573048909266784;0,3219211910656789;0,0;False
1496949143,2400937;2,414768153640172;0,28369690548140375;0,0;False
1496949144,198809;2,364832737257891;0,25378740208703787;0,0;False
1496949145,1636424;2,309704730141998;0,23398536812573692;0,0;False
1496949146,1313841;2,251603187515261;0,22526238579785615;0,0;False
1496949147,0983202;2,1929633683051746;0,22802731868056747;0,0;False
1496949147,9240105;2,144114230937067;0,23937900994056527;0,0;False
1496949148,756603;2,0974627838381372;0,258898006194659;0,0;False
1496949149,5821736;2,055097954661387;0,28572386108763087;0,0;False
1496949150,45281;2,015890474572534;0,3211995404512759;0,0;False
1496949155,0781088;1,9852217098241827;0,3607305900615819;0,0;False
1496949156,2020414;1,9541210138862586;0,4214814223516107;0,0;False
1496949157,0507116;1,9407214868350418;0,47125222454458887;0,0;False
1496949157,893664;1,936049838325728;0,5222361424959747;0,0;False
1496949158,7393825;1,9401409150656004;0,5734382449780471;0,0;False
1496949159,5980344;1,9531560092109639;0,6239367572930161;0,0;False
1496949160,463805;1,9749260754056457;0,6717982896879188;0,0;False
1496949161,3365102;2,004980543925641;0,7154528467280808;0,0;False
1496949162,2231073;2,0428364283614355;0,7536524451310908;0,0;False
1496949163,126842;2,087906145324143;0,7850694144553699;0,0;False
1496949164,0265346;2,137661673465751;0,8076362757708984;0,0;False
1496949164,918252;2,190207847982656;0,8207233148807319;0,0;False
1496949165,819104;2,2448055928509016;0,8241435767774362;0,0;False
1496949166,7338345;2,2999430887701036;0,8174280881705293;0,0;False
1496949167,6545293;2,353233397789075;0,800526794828076;0,0;False
1496949168,5892107;2,4031772520636863;0,7735740767370607;0,0;False
1496949169,5319676;2,4475062244163945;0,7373603565012223;0,0;False
1496949170,4737928;2,4841149163150322;0,6934287378150872;0,0;False
1496949171,3064125;2,5090621902539096;0,6494396790819046;0,0;False
1496949172,2591608;2,5280331546218897;0,5947921642481683;0,0;False
1496949173,2219207;2,536201694634495;0,5369138266341731;0,0;False
1496949174,192663;2,5329229735455487;0,4780691734012495;0,0;False
1496949175,0433197;2,5206738229517156;0,42787642160760037;0,0;False
1496949175,8699944;2,500665983928104;0,3818236039107673;0,0;False
1496949176,6957233;2,4732918374933393;0,33979886201366105;0,0;False
1496949177,5264585;2,4390789514020277;0,30271219875330907;0,0;False
1496949182,26225;2,3993559262167325;0,27220156968057546;0,0;False
1496949183,1128616;2,353671791873583;0,24808281581141603;0,0;False
1496949183,9495986;2,3053424264245614;0,23236643382185576;0,0;False
1496949184,7862737;2,2554707550366664;0,22265502200494525;0,0;False
1496949185,6340077;2,204000722635221;0,22397960110584142;0,0;False
1496949186,4855838;2,1532901307474908;0,23414783112795093;0,0;False
1496949187,363338;2,1036435858541043;0,25355815283028443;0,0;False
1496949188,2321506;2,0586576742923683;0,2811320672421196;0,0;False
1496949189,1018088;2,0191619521834996;0,3161970993835424;0,0;False
1496949189,9816446;1,986081283338005;0,3581566776561878;0,0;False
1496949190,8704257;1,9607501638294205;0,4058167350174905;0,0;False
1496949191,7601469;1,9443563517399498;0,45730057516748224;0,0;False
